_time,Afz,Roll,Vx,WindX,Yaw,AltitudeMonotonic,Pitch,Lat,Afx,RelativeAlt,Afy,Lon,Vy,AltitudeAmsl,CurrentDistance,WindY,Vz,AltitudeLocal,BatteryRemaining,Temperature,HazardLevel,Concentration,Bars,AgentId
2024-09-16 13:07:06+00:00,-3.231184,0.009915965,0.015542103,0.74990267,1.7613964e-05,498.94128,0.026363518,467464891.0,-0.39315537,6128.0,0.12075718,75895135.0,0.0,581.1578,12.0,-0.8336048,-223.0,4.0701017,,,,,,
2024-09-16 13:07:07+00:00,0.7970869,0.036717363,-0.006351143,0.7538242,0.008294573,501.40393,0.026592713,467464890.0,-0.17948873,8491.0,0.40484,75895128.0,-4.0,583.52057,12.0,-0.8377717,-189.0,6.432937,59.0,3000.0,,,,
2024-09-16 13:07:08+00:00,2.0094569,0.16358145,0.4693804,0.7535081,0.38330993,502.3525,-0.14769086,467464886.0,1.6970702,9767.0,3.9475827,75895127.0,24.0,584.79736,12.0,-0.8386402,0.08270039,7.7097254,,,0.0,0.0,0.0,0.0
2024-09-16 13:07:09+00:00,0.035741746,-0.076033995,84.0,0.74875265,1.2255057,501.4541,-0.024668714,467464925.0,2.2225235,9697.0,0.93815035,75895285.0,1.7625747,584.727,12.0,-0.8452635,6.0,7.639348,59.0,3000.0,,,,
2024-09-16 13:07:10+00:00,0.40403557,0.049711596,0.88632333,0.75418556,1.110409,501.85312,-0.112288035,467465014.0,0.14606635,9507.0,1.8530248,75895497.0,1.7928835,584.5367,12.0,-0.8552154,-0.091806695,7.449046,,,,,,
2024-09-16 13:07:11+00:00,0.4370951,0.04709578,83.0,0.75784725,1.1239127,502.04602,-0.045501333,467465101.0,-0.23369497,9537.0,0.7281016,75895711.0,1.8315966,584.56757,12.0,-0.86848706,-0.095564105,7.4799023,59.0,3000.0,,,,
2024-09-16 13:07:12+00:00,0.49756816,0.039353773,0.8082438,0.7612059,1.1254116,502.0962,-0.070800066,467465176.0,-0.052117895,9629.0,0.96372795,75895937.0,171.0,584.6588,12.0,-0.8779802,-3.0,7.5711784,,,,,,
2024-09-16 13:07:13+00:00,0.45545182,0.034536432,0.818842,0.7633401,1.110409,501.80554,-0.07507655,467465250.0,-0.007498797,9662.0,0.9440274,75896161.0,1.8246914,584.6925,12.0,-0.8848582,-3.0,7.604862,59.0,3000.0,0.0,0.0,0.0,0.0
2024-09-16 13:07:14+00:00,0.71924293,0.046579476,83.0,0.76945204,1.110409,501.43826,-0.07141644,467465327.0,-0.052595887,9676.0,0.92236197,75896386.0,174.0,584.7057,12.0,-0.9013736,-6.0,7.618048,,,,,,
2024-09-16 13:07:15+00:00,-0.0054298937,0.052924376,90.0,0.7778351,1.110409,502.38953,-0.063926995,467465408.0,-0.35698488,9685.0,0.6943201,75896619.0,185.0,584.7152,12.0,-0.9179184,-0.04491352,7.627556,59.0,3000.0,,,,
2024-09-16 13:07:16+00:00,0.09947923,0.03145192,0.8058833,0.7858822,1.110409,502.43442,-0.049985953,467465487.0,-0.22683844,9716.0,0.48799616,75896861.0,182.0,584.7458,12.0,-0.9287117,-2.0,7.658151,,,,,,
2024-09-16 13:07:17+00:00,-0.09909496,0.053953793,0.80719095,0.801654,1.1058803,502.77264,-0.056605194,467465568.0,-0.36013746,9744.0,0.7600825,75897096.0,1.8020118,584.77454,12.0,-0.9474085,-0.042807598,7.686883,59.0,3000.0,,,,
2024-09-16 13:07:18+00:00,-0.1485155,0.045577656,0.8138745,0.8098125,1.110409,502.61676,-0.053818446,467465646.0,-0.19257772,9770.0,0.5538908,75897332.0,1.7903615,584.8003,12.0,-0.95936877,-0.04609106,7.7126226,,,0.0,0.0,0.0,0.0
2024-09-16 13:07:19+00:00,-0.14781816,0.040558536,82.0,0.81571823,1.1077816,502.51105,-0.058338802,467465722.0,-0.07012288,9792.0,0.73720694,75897566.0,1.8105332,584.82227,12.0,-0.9678331,-0.04948114,7.7346497,59.0,3000.0,,,,
2024-09-16 13:07:20+00:00,-0.25409687,0.042122785,86.0,0.8232215,1.1059422,502.58237,-0.05576031,467465800.0,-0.12348195,9828.0,0.599329,75897802.0,180.0,584.8579,12.0,-0.97751176,-0.045293175,7.7702556,,,,,,
2024-09-16 13:07:21+00:00,-0.28296265,0.03937884,0.8662661,0.8285299,1.110409,502.67224,-0.051790167,467465880.0,-0.103016704,9856.0,0.6179563,75898038.0,182.0,584.8856,12.0,-0.98492897,-0.048856854,7.797945,59.0,3000.0,,,,
2024-09-16 13:07:22+00:00,-0.30157942,0.041108634,0.85865885,0.8352995,1.110409,502.7145,-0.050587133,467465960.0,-0.12315717,9887.0,0.6137594,75898275.0,1.7791983,584.9169,12.0,-0.99365866,-0.042118788,7.82921,,,,,,
2024-09-16 13:07:23+00:00,-0.4576912,0.031466287,86.0,0.83894503,1.1076323,502.60617,-0.05353469,467466038.0,0.023727946,9919.0,0.564684,75898511.0,179.0,584.94946,12.0,-0.99941194,-3.0,7.861813,58.0,3000.0,0.0,0.0,0.0,0.0
2024-09-16 13:07:24+00:00,-0.35021186,0.024406107,0.7656391,0.84211445,1.110409,502.78583,0.042400364,467466116.0,-0.63789964,9940.0,-0.9342703,75898748.0,172.0,584.97034,12.0,-1.0019233,-2.0,7.882716,,,,,,
2024-09-16 13:07:25+00:00,-0.036969334,0.041787848,0.49121922,0.8458604,1.110409,502.79642,0.0178233,467466172.0,-0.50182384,9974.0,-0.102615654,75898910.0,77.0,585.0036,12.0,-1.0075912,-0.026969261,7.91598,58.0,3000.0,,,,
2024-09-16 13:07:26+00:00,2.2121663,0.014337666,0.24575949,0.84766227,1.2713542,502.64316,-0.0072474815,467466198.0,-0.0462732,9974.0,-0.11848956,75898989.0,0.44659021,585.0046,12.0,-1.0157303,12.0,7.9169025,,,,,,
2024-09-16 13:07:27+00:00,2.7624836,0.006334106,0.19845042,0.8424186,2.1844392,501.73157,-0.015224957,467466207.0,0.28620258,9165.0,0.12113628,75899034.0,0.28284737,584.1947,12.0,-1.018787,166.0,7.1070743,58.0,3000.0,,,,
2024-09-16 13:07:28+00:00,-0.8998128,-0.024745652,-1.0,0.8451185,2.9807537,500.31262,-0.012860104,467466211.0,0.74536246,7446.0,0.52861005,75899052.0,12.0,582.476,12.0,-1.0250276,135.0,5.3883405,,,0.0,0.0,0.0,0.0
2024-09-16 13:07:29+00:00,-0.61343855,0.011146483,0.16520207,0.84003985,-2.7694998,499.09717,0.014919956,467466212.0,0.83327633,6200.0,0.07589244,75899073.0,13.0,581.2305,12.0,-1.0306257,0.9209449,4.142904,58.0,3100.0,,,,
2024-09-16 13:07:30+00:00,0.5740626,0.006033848,0.07809672,0.83311874,-2.2826326,498.52115,-0.014203846,467466221.0,0.3293674,5444.0,0.061134912,75899088.0,-0.045007657,580.4742,12.0,-1.0257043,68.0,3.3865535,,,,,,
2024-09-16 13:07:31+00:00,0.32741243,0.01390917,0.05988585,0.82594514,-2.2826326,497.84735,0.028801534,467466224.0,0.58356845,4813.0,0.09284653,75899088.0,-0.03445731,579.84344,12.0,-1.0225693,0.7385,2.7557933,58.0,3100.0,,,,
2024-09-16 13:07:32+00:00,-0.07393339,0.014026177,7.0,0.8175686,-2.2967067,497.26868,-0.011317433,467466231.0,0.01997009,4114.0,0.04888524,75899095.0,-0.086084306,579.1444,12.0,-1.0146629,0.74236673,2.0567362,,,,,,
2024-09-16 13:07:33+00:00,0.20314108,-0.009020275,0.0,0.8110305,-2.2826326,496.4575,0.010619089,467466239.0,-0.027686954,3385.0,0.18591058,75899089.0,-0.060763046,578.4151,12.0,-1.0104489,0.7283961,1.3274617,58.0,3100.0,0.0,0.0,0.0,0.0
2024-09-16 13:07:34+00:00,-0.003705591,0.009191946,-5.0,0.80498195,-2.2725983,495.8577,0.0069556646,467466239.0,0.18290985,2665.0,-0.04268025,75899089.0,-0.048254114,577.6952,12.0,-1.006539,69.0,0.60753715,,,,,,
2024-09-16 13:07:35+00:00,-0.061086804,0.020721652,-3.0,0.7974948,-2.2826326,495.31863,-0.001598244,467466235.0,0.19570321,1971.0,-0.13350865,75899093.0,1.0,577.00055,12.0,-1.0011394,0.7024621,-0.087082155,58.0,3100.0,,,,
2024-09-16 13:07:36+00:00,-0.27604192,0.006391158,-0.025839824,0.79052126,-2.2826326,494.5497,0.0042846147,467466234.0,0.17129916,1282.0,-0.17525913,75899093.0,0.0,576.31165,12.0,-0.9991064,0.7063744,-0.7760202,,,,,,
2024-09-16 13:07:37+00:00,-0.022464268,0.026454862,0.0,0.77980334,-2.2736304,493.49808,0.0034209678,467466234.0,0.2276701,576.0,-0.37240693,75899096.0,-0.08321944,575.6062,12.0,-0.9895805,72.0,-1.481431,58.0,3100.0,,,,
2024-09-16 13:07:38+00:00,8.876258,0.007537584,-0.06753873,0.7698624,-2.2826326,488.72607,-0.03273821,467466239.0,0.4518571,-103.0,-0.23442635,75899097.0,-0.09171509,574.92566,12.0,-0.9769215,0.77835053,-2.1619818,,,0.0,0.0,0.0,0.0
2024-09-16 13:07:39+00:00,100.0,0.004001257,0.0,0.7608561,-2.2749326,492.12408,-0.028246345,467466239.0,0.0,-287.0,0.0,75899096.0,0.0,574.7421,12.0,-0.9586028,7.0,-2.3455422,57.0,3100.0,,,,
2024-09-16 13:07:40+00:00,100.0,0.0016030349,0.0,0.7635052,-2.2684736,492.50986,-0.02953948,467466239.0,0.0,-276.0,0.0,75899096.0,0.0,574.7526,12.0,-0.95095605,2.0,-2.3350022,,,,,,
2024-09-16 13:07:41+00:00,100.0,0.0011198252,0.0,0.7638642,-2.2639403,492.38834,-0.029449442,467466240.0,0.0,-257.0,0.0,75899096.0,0.0,574.77234,12.0,-0.95087934,0.0,-2.3153381,57.0,3100.0,,,,
2024-09-16 13:07:42+00:00,100.0,0.0009631979,0.0,0.76421076,-2.259438,492.8507,-0.029551188,467466240.0,0.0,2.0,0.0,75899097.0,0.0,574.77594,12.0,-0.95080364,0.0,-2.3117218,,,,,,
2024-09-16 13:07:43+00:00,100.0,0.0008702622,0.0,0.7645443,-2.2550964,492.82166,-0.029371375,467466240.0,0.0,-4.0,0.0,75899097.0,0.0,574.76855,12.0,-0.95073086,0.0,-2.3191094,57.0,3100.0,0.0,0.0,0.0,0.0
2024-09-16 13:07:44+00:00,100.0,0.00068357866,0.0,0.7648118,-2.2507777,492.69482,-0.029450018,467466240.0,0.0,0.0,0.0,75899097.0,0.0,574.77313,12.0,-0.95067084,0.0,-2.3145385,,,,,,
2024-09-16 13:07:45+00:00,100.0,0.0004561914,0.0,0.7650691,-2.2480068,492.75824,-0.029790055,467466240.0,0.0,7.0,0.0,75899096.0,0.0,574.78107,12.0,-0.95061314,0.0,-2.306605,57.0,3100.0,,,,
2024-09-16 13:07:46+00:00,100.0,0.00048508774,0.0,0.7652962,-2.242515,492.72656,-0.02990743,467466239.0,0.0,21.0,0.0,75899096.0,0.0,574.7951,12.0,-0.95056206,0.0,-2.2925658,,,,,,
2024-09-16 13:07:47+00:00,100.0,0.000379114,0.0,0.7654937,-2.239907,492.81903,-0.029868912,467466238.0,0.0,31.0,0.0,75899096.0,0.0,574.8046,12.0,-0.950518,0.0,-2.283021,57.0,3100.0,,,,
2024-09-16 13:07:48+00:00,100.0,0.00045968845,0.0,0.7656864,-2.2347498,492.75034,-0.029677164,467466237.0,0.0,34.0,0.0,75899097.0,0.0,574.8082,12.0,-0.9504749,0.0,-2.2794118,,,0.0,0.0,0.0,0.0
2024-09-16 13:07:49+00:00,100.0,0.000627427,0.0,0.7658469,-2.2322674,492.7556,-0.029655853,467466236.0,0.0,30.0,0.0,75899098.0,0.0,574.80414,12.0,-0.9504392,0.0,-2.2834816,57.0,3100.0,,,,
2024-09-16 13:07:50+00:00,100.0,0.00053070346,0.0,0.76600516,-2.2275147,492.82166,-0.029715104,467466235.0,0.0,33.0,0.0,75899099.0,0.0,574.80664,12.0,-0.950404,0.0,-2.2809994,,,,,,
2024-09-16 13:07:51+00:00,100.0,0.0005642864,0.0,0.76613563,-2.2239695,492.71332,-0.029772902,467466233.0,0.0,34.0,0.0,75899100.0,0.0,574.8083,12.0,-0.950375,0.0,-2.2793415,57.0,3100.0,,,,
2024-09-16 13:07:52+00:00,100.0,0.0006069183,0.0,0.7662664,-2.220499,492.89038,-0.029739214,467466231.0,0.0,37.0,0.0,75899101.0,0.0,574.81104,12.0,-0.9503464,0.0,-2.2766066,,,,,,
2024-09-16 13:07:53+00:00,100.0,0.00061943394,0.0,0.7663725,-2.2170773,492.80054,-0.029644284,467466230.0,0.0,42.0,0.0,75899102.0,0.0,574.8156,12.0,-0.95032334,0.0,-2.2720575,57.0,3100.0,0.0,0.0,0.0,0.0
2024-09-16 13:07:54+00:00,100.0,0.0005861935,0.0,0.7664727,-2.2136989,492.73712,-0.029678898,467466229.0,0.0,45.0,0.0,75899104.0,0.0,574.81885,12.0,-0.95030123,0.0,-2.268772,,,,,,
2024-09-16 13:07:55+00:00,100.0,0.0004089961,0.0,0.76655823,-2.210567,492.56534,-0.0297875,467466228.0,0.0,-5.0,0.0,75899105.0,0.0,574.8131,12.0,-0.9502825,0.0,-2.274551,57.0,3100.0,,,,
2024-09-16 13:07:56+00:00,100.0,0.00036339113,0.0,0.76662457,-2.207366,492.61557,-0.029755104,467466227.0,0.0,-16.0,0.0,75899106.0,0.0,574.80206,12.0,-0.9502681,1.0,-2.285562,,,,,,
2024-09-16 13:07:57+00:00,100.0,0.00047221052,0.0,0.76669,-2.2054665,492.70276,-0.029773321,467466226.0,0.0,-18.0,0.0,75899107.0,0.0,574.8001,12.0,-0.9502539,0.0,-2.2875075,57.0,3100.0,,,,
2024-09-16 13:07:57.833000+00:00,100.0,0.0004929638,0.0,0.7667433,-2.2020133,492.679,-0.029858517,467466224.0,0.0,-15.0,0.0,75899108.0,0.0,574.80365,12.0,-0.95024234,0.0,-2.2839832,,,,,,
