3.6316	0.35669
3.6392	0.44972
3.6469	0.3611
3.6545	0.69757
3.6621	0.33569
3.6697	0.71546
3.6774	0.44859
3.685	0.48063
3.6926	0.42398
3.7003	0.58346
3.7079	0.65946
3.7155	0.41301
3.7231	0.85277
3.7308	0.68071
3.7384	0.45037
3.746	0.47643
3.7537	0.62386
3.7613	0.86611
3.7689	0.70508
3.7766	0.39986
3.7842	0.58794
3.7918	0.22073
3.7994	0.5351
3.8071	0.58016
3.8147	0.17214
3.8223	0.40346
3.83	0.70628
3.8376	0.31566
3.8452	0.22285
3.8528	0.38639
3.8605	0.14415
3.8681	0.088923
3.8757	0.40511
3.8834	0.48199
3.891	0.4497
3.8986	0.46667
3.9063	0.66025
3.9139	0.031674
3.9215	0.30117
3.9291	0.40014
3.9368	0.44969
3.9444	0.35128
3.952	0.41208
3.9597	0.41147
3.9673	0.13337
3.9749	0.383
3.9825	0.28478
3.9902	0.53591
3.9978	0.22314
4.0054	0.33417
4.0131	0.353
4.0207	0.2329
4.0283	0.36412
4.0359	0.42064
4.0436	0.44347
4.0512	0.04285
4.0588	0.22143
4.0665	0.5767
4.0741	0.13619
4.0817	0.1542
4.0894	0.102
4.097	0.12005
4.1046	0.22306
4.1122	0.19342
4.1199	0.17033
4.1275	0.18065
4.1351	0.45213
4.1428	0.42845
4.1504	0.30922
4.158	0.21508
4.1656	0.29654
4.1733	0.25221
4.1809	0.18173
4.1885	0.23028
4.1962	0.12615
4.2038	0.15327
4.2114	0.33354
4.2191	0.50863
4.2267	0.48201
4.2343	0.22464
4.2419	0.26009
4.2496	0.24546
4.2572	0.24047
4.2648	0.12957
4.2725	0.10519
4.2801	0.1537
4.2877	0.35511
4.2953	0.46468
4.303	0.19869
4.3106	0.37616
4.3182	0.13923
4.3259	0.050221
4.3335	0.228
4.3411	0.31432
4.3488	0.29651
4.3564	0.23235
4.364	0.14861
4.3716	0.34701
4.3793	0.18488
4.3869	0.39917
4.3945	0.29946
4.4022	0.45015
4.4098	0.4122
4.4174	0.17245
4.425	0.35034
4.4327	0.11258
4.4403	0.16858
4.4479	0.13042
4.4556	0.30124
4.4632	0.11707
4.4708	0.11175
4.4785	0.2701
4.4861	0.38402
4.4937	0.26901
4.5013	0.42167
4.509	0.1779
4.5166	0.32908
4.5242	0.1999
4.5319	0.31678
4.5395	0.17268
4.5471	0.24622
4.5547	0.16771
4.5624	0.32275
4.57	0.17604
4.5776	0.16698
4.5853	0.18008
4.5929	0.39767
4.6005	0.092492
4.6082	0.16202
4.6158	0.33423
4.6234	0.10401
4.631	0.33013
4.6387	0.10466
4.6463	0.20052
4.6539	0.29728
4.6616	0.098866
4.6692	0.13769
4.6768	0.11729
4.6844	0.27029
4.6921	0.49872
4.6997	0.29126
4.7073	0.16709
4.715	0.065717
4.7226	0.49999
4.7302	0.30279
4.7379	0.076268
4.7455	0.35641
4.7531	0.4746
4.7607	0.20563
4.7684	0.39762
4.776	0.056617
4.7836	0.12447
4.7913	0.14004
4.7989	0.17956
4.8065	0.013487
4.8141	0.35803
4.8218	0.19799
4.8294	0.13666
4.837	0.17138
4.8447	0.43333
4.8523	0.16267
4.8599	0.35278
4.8676	0.32729
4.8752	0.52331
4.8828	0.15247
4.8904	0.19286
4.8981	0.41941
4.9057	0.095859
4.9133	0.33371
4.921	0.19432
4.9286	0.17284
4.9362	0.24041
4.9438	0.35797
4.9515	0.2355
4.9591	0.19576
4.9667	0.060995
4.9744	0.071747
4.982	0.15361
4.9896	0.4829
4.9973	0.25494
